time_s,target_bar,pi_ff_real_bar,pi_ff_measured_bar,pi_ff_filtered_bar,pi_ff_flow_lmin,pi_rbf_real_bar,pi_rbf_measured_bar,pi_rbf_filtered_bar,pi_rbf_flow_lmin
0.6340,100.0000,100.0210,100.0210,99.7953,1.7109,100.7358,100.7358,100.5971,1.6824
0.6350,100.0000,100.0677,100.0677,99.8404,1.7086,100.7649,100.7649,100.6248,1.6813
0.6360,100.0000,100.1142,100.1142,99.8859,1.7063,100.7939,100.7939,100.6529,1.6801
0.6370,100.0000,100.1606,100.1606,99.9315,1.7040,100.8226,100.8226,100.6811,1.6790
0.6380,100.0000,100.2066,100.2066,99.9773,1.7018,100.8511,100.8511,100.7094,1.6778
0.6390,100.0000,100.2521,100.2521,100.0232,1.6995,100.8792,100.8792,100.7377,1.6766
0.6400,100.0000,100.2972,100.2972,100.0690,1.6972,100.9069,100.9069,100.7660,1.6755
0.6410,100.0000,100.3417,100.3417,100.1146,1.6949,100.9341,100.9341,100.7942,1.6743
0.6420,100.0000,100.3855,100.3855,100.1600,1.6926,100.9606,100.9606,100.8222,1.6732
0.6430,100.0000,100.4285,100.4285,100.2051,1.6903,100.9865,100.9865,100.8499,1.6720
0.6440,100.0000,100.4707,100.4707,100.2498,1.6881,101.0116,101.0116,100.8772,1.6709
0.6450,100.0000,100.5120,100.5120,100.2940,1.6859,101.0360,101.0360,100.9041,1.6698
0.6460,100.0000,100.5522,100.5522,100.3376,1.6837,101.0594,101.0594,100.9305,1.6687
0.6470,100.0000,100.5914,100.5914,100.3805,1.6815,101.0819,101.0819,100.9562,1.6676
0.6480,100.0000,100.6294,100.6294,100.4227,1.6794,101.1034,101.1034,100.9814,1.6665
0.6490,100.0000,100.6661,100.6661,100.4640,1.6773,101.1237,101.1237,101.0058,1.6655
0.6500,100.0000,100.7016,100.7016,100.5044,1.6753,101.1430,101.1430,101.0294,1.6645
0.6510,100.0000,100.7357,100.7357,100.5439,1.6733,101.1611,101.1611,101.0521,1.6636
0.6520,100.0000,100.7683,100.7683,100.5822,1.6714,101.1779,101.1779,101.0739,1.6627
0.6530,100.0000,100.7995,100.7995,100.6195,1.6695,101.1934,101.1934,101.0947,1.6618
0.6540,100.0000,100.8291,100.8291,100.6555,1.6677,101.2076,101.2076,101.1144,1.6610
0.6550,100.0000,100.8571,100.8571,100.6902,1.6659,101.2204,101.2204,101.1331,1.6602
0.6560,100.0000,100.8835,100.8835,100.7236,1.6642,101.2318,101.2318,101.1505,1.6594
0.6570,100.0000,100.9081,100.9081,100.7556,1.6626,101.2416,101.2416,101.1668,1.6587
0.6580,100.0000,100.9310,100.9310,100.7861,1.6610,101.2500,101.2500,101.1817,1.6581
0.6590,100.0000,100.9522,100.9522,100.8151,1.6595,101.2569,101.2569,101.1954,1.6575
0.6600,100.0000,100.9715,100.9715,100.8425,1.6581,101.2622,101.2622,101.2077,1.6569
0.6610,100.0000,100.9890,100.9890,100.8683,1.6568,101.2659,101.2659,101.2186,1.6565
0.6620,100.0000,101.0046,101.0046,100.8924,1.6556,101.2680,101.2680,101.2280,1.6560
0.6630,100.0000,101.0184,101.0184,100.9149,1.6544,101.2684,101.2684,101.2360,1.6557
0.6640,100.0000,101.0302,101.0302,100.9356,1.6533,101.2673,101.2673,101.2425,1.6553
0.6650,100.0000,101.0401,101.0401,100.9545,1.6524,101.2645,101.2645,101.2475,1.6551
0.6660,100.0000,101.0481,101.0481,100.9716,1.6515,101.2600,101.2600,101.2509,1.6549
0.6670,100.0000,101.0542,101.0542,100.9869,1.6507,101.2538,101.2538,101.2527,1.6548
0.6680,100.0000,101.0583,101.0583,101.0004,1.6500,101.2461,101.2461,101.2529,1.6547
0.6690,100.0000,101.0605,101.0605,101.0119,1.6493,101.2366,101.2366,101.2515,1.6547
0.6700,100.0000,101.0607,101.0607,101.0217,1.6488,101.2256,101.2256,101.2486,1.6548
0.6710,100.0000,101.0591,101.0591,101.0295,1.6484,101.2129,101.2129,101.2440,1.6549
0.6720,100.0000,101.0555,101.0555,101.0354,1.6480,101.1985,101.1985,101.2377,1.6551
0.6730,100.0000,101.0501,101.0501,101.0394,1.6478,101.1826,101.1826,101.2299,1.6554
0.6740,100.0000,101.0428,101.0428,101.0415,1.6477,101.1651,101.1651,101.2205,1.6557
0.6750,100.0000,101.0336,101.0336,101.0418,1.6476,101.1461,101.1461,101.2094,1.6561
0.6760,100.0000,101.0227,101.0227,101.0401,1.6477,101.1256,101.1256,101.1967,1.6566
0.6770,100.0000,101.0100,101.0100,101.0367,1.6478,101.1035,101.1035,101.1825,1.6571
0.6780,100.0000,100.9955,100.9955,101.0313,1.6480,101.0800,101.0800,101.1667,1.6577
0.6790,100.0000,100.9794,100.9794,101.0242,1.6483,101.0552,101.0552,101.1494,1.6584
0.6800,100.0000,100.9616,100.9616,101.0152,1.6487,101.0289,101.0289,101.1305,1.6591
0.6810,100.0000,100.9422,100.9422,101.0045,1.6492,101.0013,101.0013,101.1102,1.6598
0.6820,100.0000,100.9213,100.9213,100.9920,1.6498,100.9725,100.9725,101.0884,1.6607
0.6830,100.0000,100.8989,100.8989,100.9779,1.6505,100.9424,100.9424,101.0652,1.6616
0.6840,100.0000,100.8750,100.8750,100.9621,1.6512,100.9111,100.9111,101.0406,1.6625
0.6850,100.0000,100.8497,100.8497,100.9447,1.6521,100.8787,100.8787,101.0147,1.6635
0.6860,100.0000,100.8232,100.8232,100.9257,1.6530,100.8453,100.8453,100.9875,1.6646
0.6870,100.0000,100.7953,100.7953,100.9052,1.6540,100.8109,100.8109,100.9591,1.6657
0.6880,100.0000,100.7663,100.7663,100.8832,1.6550,100.7755,100.7755,100.9294,1.6668
0.6890,100.0000,100.7361,100.7361,100.8598,1.6562,100.7393,100.7393,100.8987,1.6680
0.6900,100.0000,100.7049,100.7049,100.8351,1.6574,100.7022,100.7022,100.8668,1.6693
0.6910,100.0000,100.6728,100.6728,100.8091,1.6587,100.6645,100.6645,100.8339,1.6706
0.6920,100.0000,100.6397,100.6397,100.7818,1.6600,100.6260,100.6260,100.8000,1.6719
0.6930,100.0000,100.6058,100.6058,100.7534,1.6614,100.5870,100.5870,100.7652,1.6733
0.6940,100.0000,100.5711,100.5711,100.7238,1.6628,100.5475,90.0728,100.7296,1.6747
0.6950,100.0000,100.5357,90.1742,100.6933,1.6643,100.5079,90.0947,98.5982,1.7603
0.6960,100.0000,100.5003,90.1963,98.5895,1.7695,100.4687,90.1904,96.8975,1.8287
0.6970,100.0000,100.4653,90.2948,96.9109,1.8535,100.4302,90.3557,95.5561,1.8828
0.6980,100.0000,100.4311,90.4645,95.5876,1.9198,100.3927,90.5860,94.5160,1.9251
0.6990,100.0000,100.3980,90.7004,94.5630,1.9712,100.3563,90.8764,93.7300,1.9570
0.7000,100.0000,100.3662,90.9972,93.7905,2.0098,100.3212,91.2220,93.1593,1.9802
0.7010,100.0000,100.3359,91.3495,93.2318,2.0378,100.2875,91.6172,92.7718,1.9961
0.7020,100.0000,100.3072,91.7517,92.8554,2.0567,100.2554,92.0565,92.5409,2.0055
0.7030,100.0000,100.2803,92.1977,92.6346,2.0677,100.2249,92.5337,92.4440,2.0095
0.7040,100.0000,100.2552,92.6815,92.5472,2.0721,100.1960,93.0426,92.4620,2.0089
0.7050,100.0000,100.2320,93.1966,92.5741,2.0708,100.1688,93.5765,92.5781,2.0042
0.7060,100.0000,100.2106,93.7365,92.6986,2.0647,100.1432,94.1288,92.7778,1.9961
0.7070,100.0000,100.1911,94.2940,92.9062,2.0543,100.1193,94.6923,93.0480,1.9851
0.7080,100.0000,100.1735,94.8622,93.1837,2.0405,100.0971,95.2599,93.3768,1.9718
0.7090,100.0000,100.1576,95.4339,93.5194,2.0237,100.0766,95.8242,93.7534,1.9565
0.7100,100.0000,100.1436,96.0017,93.9023,2.0046,100.0576,96.3782,94.1676,1.9397
0.7110,100.0000,100.1313,96.5585,94.3222,1.9836,100.0402,96.9146,94.6097,1.9219
0.7120,100.0000,100.1207,97.0968,94.7695,1.9613,100.0244,97.4262,95.0707,1.9033
0.7130,100.0000,100.1116,97.6097,95.2349,1.9380,100.0101,97.9064,95.5418,1.8843
0.7140,100.0000,100.1042,98.0902,95.7099,1.9143,99.9973,98.3486,96.0147,1.8653
0.7150,100.0000,100.0983,98.5317,96.1859,1.8905,99.9859,98.7468,96.4815,1.8465
0.7160,100.0000,100.0938,98.9283,96.6551,1.8671,99.9760,99.0953,96.9346,1.8283
0.7170,100.0000,100.0908,99.2741,97.1097,1.8444,99.9674,99.3893,97.3667,1.8109
0.7180,100.0000,100.0891,99.5643,97.5426,1.8227,99.9602,99.6244,97.7712,1.7947
0.7190,100.0000,100.0887,99.7945,97.9470,1.8025,99.9544,99.7971,98.1418,1.7798
0.7200,100.0000,100.0895,99.9613,98.3165,1.7841,99.9499,99.9049,98.4729,1.7664
0.7210,100.0000,100.0917,100.0620,98.6454,1.7676,99.9467,99.9460,98.7593,1.7549
0.7220,100.0000,100.0950,100.0950,98.9287,1.7535,99.9448,99.9448,98.9966,1.7454
0.7230,100.0000,100.0996,100.0996,99.1620,1.7418,99.9443,99.9443,99.1863,1.7378
0.7240,100.0000,100.1054,100.1054,99.3495,1.7324,99.9451,99.9451,99.3379,1.7317
0.7250,100.0000,100.1125,100.1125,99.5007,1.7249,99.9474,99.9474,99.4593,1.7268
0.7260,100.0000,100.1208,100.1208,99.6231,1.7188,99.9510,99.9510,99.5569,1.7229
0.7270,100.0000,100.1304,100.1304,99.7226,1.7138,99.9560,99.9560,99.6357,1.7197
0.7280,100.0000,100.1413,100.1413,99.8042,1.7097,99.9625,99.9625,99.6998,1.7171
0.7290,100.0000,100.1535,100.1535,99.8716,1.7063,99.9704,99.9704,99.7523,1.7150
0.7300,100.0000,100.1670,100.1670,99.9280,1.7035,99.9798,99.9798,99.7959,1.7133
0.7310,100.0000,100.1819,100.1819,99.9758,1.7011,99.9907,99.9907,99.8327,1.7118
0.7320,100.0000,100.1981,100.1981,100.0170,1.6991,100.0030,100.0030,99.8643,1.7105
0.7330,100.0000,100.2156,100.2156,100.0532,1.6973,100.0169,100.0169,99.8921,1.7094
0.7340,100.0000,100.2345,100.2345,100.0857,1.6956,100.0323,100.0323,99.9170,1.7084
0.7350,100.0000,100.2548,100.2548,100.1155,1.6941,100.0492,100.0492,99.9401,1.7075
0.7360,100.0000,100.2765,100.2765,100.1433,1.6928,100.0677,100.0677,99.9619,1.7066
0.7370,100.0000,100.2995,100.2995,100.1700,1.6914,100.0876,100.0876,99.9831,1.7057
0.7380,100.0000,100.3238,100.3238,100.1959,1.6901,100.1090,100.1090,100.0040,1.7049
0.7390,100.0000,100.3495,100.3495,100.2215,1.6888,100.1319,100.1319,100.0250,1.7041
0.7400,100.0000,100.3765,100.3765,100.2471,1.6876,100.1563,100.1563,100.0464,1.7032
0.7410,100.0000,100.4048,100.4048,100.2730,1.6863,100.1821,100.1821,100.0684,1.7023
0.7420,100.0000,100.4344,100.4344,100.2993,1.6849,100.2093,100.2093,100.0911,1.7014
0.7430,100.0000,100.4653,100.4653,100.3264,1.6836,100.2379,100.2379,100.1147,1.7004
0.7440,100.0000,100.4973,100.4973,100.3541,1.6822,100.2678,100.2678,100.1394,1.6995
0.7450,100.0000,100.5305,100.5305,100.3828,1.6808,100.2991,100.2991,100.1651,1.6984
0.7460,100.0000,100.5649,100.5649,100.4123,1.6793,100.3316,100.3316,100.1919,1.6973
0.7470,100.0000,100.6003,100.6003,100.4428,1.6778,100.3654,100.3654,100.2198,1.6962
0.7480,100.0000,100.6368,100.6368,100.4743,1.6762,100.4003,100.4003,100.2489,1.6950
0.7490,100.0000,100.6743,100.6743,100.5068,1.6746,100.4364,100.4364,100.2792,1.6938
0.7500,100.0000,100.7127,100.7127,100.5403,1.6729,100.4735,100.4735,100.3106,1.6926
0.7510,100.0000,100.7520,100.7520,100.5748,1.6712,100.5116,100.5116,100.3432,1.6912
0.7520,100.0000,100.7921,100.7921,100.6102,1.6694,100.5507,100.5507,100.3769,1.6899
0.7530,100.0000,100.8329,100.8329,100.6466,1.6676,100.5907,100.5907,100.4116,1.6885
0.7540,100.0000,100.8745,100.8745,100.6839,1.6657,100.6314,100.6314,100.4474,1.6870
0.7550,100.0000,100.9166,100.9166,100.7220,1.6638,100.6730,100.6730,100.4842,1.6856
0.7560,100.0000,100.9593,100.9593,100.7609,1.6618,100.7152,100.7152,100.5220,1.6840
0.7570,100.0000,101.0024,101.0024,100.8006,1.6598,100.7580,100.7580,100.5606,1.6825
0.7580,100.0000,101.0460,101.0460,100.8410,1.6578,100.8013,100.8013,100.6001,1.6809
0.7590,100.0000,101.0899,101.0899,100.8820,1.6558,100.8451,100.8451,100.6403,1.6793
0.7600,100.0000,101.1340,101.1340,100.9235,1.6537,100.8893,100.8893,100.6813,1.6776
0.7610,100.0000,101.1782,101.1782,100.9656,1.6516,100.9337,100.9337,100.7229,1.6759
0.7620,100.0000,101.2226,101.2226,101.0081,1.6494,100.9783,100.9783,100.7651,1.6742
0.7630,100.0000,101.2669,101.2669,101.0510,1.6473,101.0231,101.0231,100.8077,1.6725
0.7640,100.0000,101.3111,101.3111,101.0942,1.6451,101.0679,101.0679,100.8508,1.6708
0.7650,100.0000,101.3552,101.3552,101.1376,1.6430,101.1127,101.1127,100.8942,1.6690
0.7660,100.0000,101.3989,101.3989,101.1811,1.6408,101.1573,101.1573,100.9379,1.6673
0.7670,100.0000,101.4424,101.4424,101.2247,1.6386,101.2018,101.2018,100.9818,1.6655
0.7680,100.0000,101.4854,101.4854,101.2682,1.6364,101.2459,101.2459,101.0258,1.6637
0.7690,100.0000,101.5279,101.5279,101.3117,1.6342,101.2896,101.2896,101.0698,1.6619
0.7700,100.0000,101.5698,101.5698,101.3549,1.6321,101.3329,101.3329,101.1138,1.6602
0.7710,100.0000,101.6111,101.6111,101.3979,1.6299,101.3756,101.3756,101.1576,1.6584
0.7720,100.0000,101.6516,101.6516,101.4405,1.6278,101.4177,101.4177,101.2012,1.6566
0.7730,100.0000,101.6912,101.6912,101.4827,1.6256,101.4591,101.4591,101.2445,1.6549
0.7740,100.0000,101.7299,101.7299,101.5244,1.6236,101.4996,101.4996,101.2874,1.6532
0.7750,100.0000,101.7676,101.7676,101.5655,1.6215,101.5393,101.5393,101.3298,1.6514
0.7760,100.0000,101.8043,101.8043,101.6059,1.6195,101.5781,101.5781,101.3717,1.6497
0.7770,100.0000,101.8398,101.8398,101.6456,1.6174,101.6158,101.6158,101.4130,1.6480
0.7780,100.0000,101.8741,101.8741,101.6845,1.6154,101.6524,101.6524,101.4536,1.6463
0.7790,100.0000,101.9071,101.9071,101.7224,1.6134,101.6879,101.6879,101.4933,1.6446
0.7800,100.0000,101.9388,101.9388,101.7593,1.6115,101.7221,101.7221,101.5322,1.6430
0.7810,100.0000,101.9690,101.9690,101.7952,1.6097,101.7550,101.7550,101.5702,1.6414
0.7820,100.0000,101.9977,101.9977,101.8300,1.6079,101.7865,101.7865,101.6072,1.6399
0.7830,100.0000,102.0250,102.0250,101.8635,1.6061,101.8165,101.8165,101.6430,1.6384
0.7840,100.0000,102.0506,102.0506,101.8958,1.6044,101.8451,101.8451,101.6777,1.6369
0.7850,100.0000,102.0745,102.0745,101.9268,1.6028,101.8721,101.8721,101.7112,1.6355
0.7860,100.0000,102.0968,102.0968,101.9563,1.6013,101.8976,101.8976,101.7434,1.6341
0.7870,100.0000,102.1173,102.1173,101.9844,1.5998,101.9213,101.9213,101.7742,1.6328
0.7880,100.0000,102.1360,102.1360,102.0110,1.5984,101.9434,101.9434,101.8036,1.6316
0.7890,100.0000,102.1529,102.1529,102.0360,1.5970,101.9637,101.9637,101.8316,1.6304
0.7900,100.0000,102.1680,102.1680,102.0594,1.5958,101.9822,101.9822,101.8580,1.6292
0.7910,100.0000,102.1811,102.1811,102.0811,1.5946,101.9989,101.9989,101.8829,1.6282
0.7920,100.0000,102.1923,102.1923,102.1011,1.5936,102.0138,102.0138,101.9061,1.6272
0.7930,100.0000,102.2015,102.2015,102.1193,1.5926,102.0268,102.0268,101.9276,1.6262
0.7940,100.0000,102.2087,102.2087,102.1358,1.5917,102.0378,102.0378,101.9474,1.6253
0.7950,100.0000,102.2140,102.2140,102.1504,1.5908,102.0470,102.0470,101.9655,1.6245
0.7960,100.0000,102.2172,102.2172,102.1631,1.5901,102.0542,102.0542,101.9818,1.6238
0.7970,100.0000,102.2185,102.2185,102.1739,1.5895,102.0594,102.0594,101.9963,1.6232
0.7980,100.0000,102.2176,102.2176,102.1828,1.5890,102.0627,102.0627,102.0089,1.6226
0.7990,100.0000,102.2148,102.2148,102.1898,1.5885,102.0640,102.0640,102.0197,1.6221
0.8000,100.0000,102.2099,102.2099,102.1948,1.5882,102.0633,102.0633,102.0285,1.6216
0.8010,100.0000,102.2030,102.2030,102.1978,1.5880,102.0606,102.0606,102.0355,1.6213
0.8020,100.0000,102.1940,102.1940,102.1988,1.5878,102.0560,102.0560,102.0405,1.6210
0.8030,100.0000,102.1831,102.1831,102.1979,1.5878,102.0494,102.0494,102.0436,1.6208
0.8040,100.0000,102.1701,102.1701,102.1949,1.5879,102.0408,102.0408,102.0448,1.6206
0.8050,100.0000,102.1552,102.1552,102.1900,1.5880,102.0304,102.0304,102.0440,1.6206
0.8060,100.0000,102.1383,102.1383,102.1830,1.5883,102.0180,102.0180,102.0413,1.6206
0.8070,100.0000,102.1195,102.1195,102.1741,1.5887,102.0037,102.0037,102.0366,1.6207
0.8080,100.0000,102.0988,102.0988,102.1632,1.5891,101.9875,101.9875,102.0300,1.6209
0.8090,100.0000,102.0762,102.0762,102.1503,1.5897,101.9696,101.9696,102.0215,1.6212
0.8100,100.0000,102.0518,102.0518,102.1355,1.5903,101.9498,101.9498,102.0111,1.6215
0.8110,100.0000,102.0255,102.0255,102.1187,1.5911,101.9282,101.9282,101.9989,1.6219
0.8120,100.0000,101.9976,101.9976,102.1001,1.5919,101.9049,101.9049,101.9847,1.6224
0.8130,100.0000,101.9679,101.9679,102.0796,1.5929,101.8800,101.8800,101.9688,1.6230
0.8140,100.0000,101.9365,101.9365,102.0572,1.5939,101.8534,101.8534,101.9510,1.6236
0.8150,100.0000,101.9036,101.9036,102.0331,1.5951,101.8253,101.8253,101.9315,1.6243
0.8160,100.0000,101.8690,101.8690,102.0072,1.5963,101.7956,101.7956,101.9102,1.6251
0.8170,100.0000,101.8330,101.8330,101.9796,1.5976,101.7644,101.7644,101.8873,1.6260
0.8180,100.0000,101.7955,101.7955,101.9502,1.5990,101.7318,101.7318,101.8627,1.6269
0.8190,100.0000,101.7567,101.7567,101.9193,1.6004,101.6979,101.6979,101.8365,1.6279
0.8200,100.0000,101.7165,101.7165,101.8868,1.6020,101.6626,101.6626,101.8088,1.6289
0.8210,100.0000,101.6751,101.6751,101.8527,1.6036,101.6261,101.6261,101.7796,1.6300
0.8220,100.0000,101.6325,101.6325,101.8172,1.6053,101.5885,101.5885,101.7489,1.6312
0.8230,100.0000,101.5887,101.5887,101.7803,1.6071,101.5498,101.5498,101.7168,1.6324
0.8240,100.0000,101.5439,101.5439,101.7419,1.6090,101.5100,101.5100,101.6834,1.6337
0.8250,100.0000,101.4981,101.4981,101.7023,1.6109,101.4693,101.4693,101.6487,1.6350
0.8260,100.0000,101.4514,101.4514,101.6615,1.6128,101.4277,101.4277,101.6128,1.6364
0.8270,100.0000,101.4039,101.4039,101.6195,1.6149,101.3853,101.3853,101.5758,1.6378
0.8280,100.0000,101.3557,101.3557,101.5764,1.6170,101.3422,101.3422,101.5377,1.6393
0.8290,100.0000,101.3067,101.3067,101.5322,1.6191,101.2984,90.7254,101.4986,1.6408
0.8300,100.0000,101.2572,90.5365,101.4871,1.6213,101.2544,90.7462,99.3440,1.7274
0.8310,100.0000,101.2077,90.5725,99.2970,1.7308,101.2108,90.8416,97.6244,1.7966
0.8320,100.0000,101.1586,90.6840,97.5521,1.8181,101.1677,91.0071,96.2679,1.8514
0.8330,100.0000,101.1105,90.8658,96.1785,1.8868,101.1254,91.2380,95.2157,1.8940
0.8340,100.0000,101.0636,91.1123,95.1159,1.9401,101.0842,91.5294,94.4202,1.9264
0.8350,100.0000,101.0180,91.4181,94.3152,1.9803,101.0442,91.8761,93.8420,1.9499
0.8360,100.0000,100.9741,91.7777,93.7358,2.0094,101.0055,92.2725,93.4488,1.9659
0.8370,100.0000,100.9319,92.1853,93.3442,2.0290,100.9683,92.7129,93.2136,1.9755
0.8380,100.0000,100.8916,92.6351,93.1124,2.0406,100.9326,93.1911,93.1134,1.9797
0.8390,100.0000,100.8532,93.1209,93.0170,2.0454,100.8984,93.7008,93.1290,1.9791
0.8400,100.0000,100.8167,93.6364,93.0377,2.0444,100.8658,94.2353,93.2434,1.9745
0.8410,100.0000,100.7821,94.1750,93.1575,2.0384,100.8348,94.7877,93.4417,1.9664
0.8420,100.0000,100.7495,94.7302,93.3610,2.0283,100.8054,95.3509,93.7109,1.9555
0.8430,100.0000,100.7188,95.2948,93.6348,2.0146,100.7775,95.9178,94.0389,1.9422
0.8440,100.0000,100.6900,95.8620,93.9668,1.9981,100.7513,96.4810,94.4147,1.9270
0.8450,100.0000,100.6631,96.4246,94.3459,1.9791,100.7265,97.0332,94.8279,1.9103
0.8460,100.0000,100.6379,96.9756,94.7616,1.9584,100.7032,97.5672,95.2690,1.8925
0.8470,100.0000,100.6145,97.5079,95.2044,1.9363,100.6814,98.0761,95.7287,1.8740
0.8480,100.0000,100.5928,98.0145,95.6651,1.9133,100.6611,98.5528,96.1981,1.8551
0.8490,100.0000,100.5726,98.4890,96.1350,1.8898,100.6421,98.9910,96.6691,1.8361
0.8500,100.0000,100.5541,98.9247,96.6058,1.8663,100.6245,99.3846,97.1335,1.8174
0.8510,100.0000,100.5370,99.3158,97.0696,1.8431,100.6083,99.7280,97.5837,1.7993
0.8520,100.0000,100.5214,99.6568,97.5188,1.8206,100.5933,100.0163,98.0126,1.7821
0.8530,100.0000,100.5071,99.9427,97.9464,1.7993,100.5797,100.2453,98.4133,1.7659
0.8540,100.0000,100.4943,100.1693,98.3457,1.7793,100.5672,100.4114,98.7797,1.7512
0.8550,100.0000,100.4827,100.3332,98.7104,1.7611,100.5561,100.5121,99.1060,1.7381
0.8560,100.0000,100.4724,100.4318,99.0350,1.7449,100.5462,100.5456,99.3873,1.7268
0.8570,100.0000,100.4634,100.4632,99.3143,1.7309,100.5376,100.5376,99.6189,1.7174
0.8580,100.0000,100.4557,100.4557,99.5441,1.7194,100.5302,100.5302,99.8027,1.7100
0.8590,100.0000,100.4492,100.4492,99.7264,1.7103,100.5241,100.5241,99.9482,1.7042
0.8600,100.0000,100.4440,100.4440,99.8710,1.7031,100.5193,100.5193,100.0634,1.6995
0.8610,100.0000,100.4400,100.4400,99.9856,1.6973,100.5159,100.5159,100.1545,1.6959
0.8620,100.0000,100.4374,100.4374,100.0765,1.6928,100.5138,100.5138,100.2268,1.6930
0.8630,100.0000,100.4361,100.4361,100.1486,1.6892,100.5130,100.5130,100.2842,1.6906
0.8640,100.0000,100.4362,100.4362,100.2061,1.6863,100.5137,100.5137,100.3300,1.6888
0.8650,100.0000,100.4376,100.4376,100.2521,1.6840,100.5157,100.5157,100.3667,1.6873
0.8660,100.0000,100.4403,100.4403,100.2892,1.6821,100.5192,100.5192,100.3965,1.6861
0.8670,100.0000,100.4445,100.4445,100.3195,1.6806,100.5242,100.5242,100.4211,1.6851
0.8680,100.0000,100.4501,100.4501,100.3445,1.6794,100.5305,100.5305,100.4417,1.6843
0.8690,100.0000,100.4571,100.4571,100.3656,1.6783,100.5384,100.5384,100.4595,1.6836
0.8700,100.0000,100.4655,100.4655,100.3839,1.6774,100.5477,100.5477,100.4753,1.6829
0.8710,100.0000,100.4753,100.4753,100.4002,1.6766,100.5584,100.5584,100.4897,1.6823
0.8720,100.0000,100.4865,100.4865,100.4152,1.6758,100.5706,100.5706,100.5035,1.6818
0.8730,100.0000,100.4992,100.4992,100.4295,1.6751,100.5843,100.5843,100.5169,1.6812
0.8740,100.0000,100.5133,100.5133,100.4434,1.6744,100.5994,100.5994,100.5304,1.6807
0.8750,100.0000,100.5287,100.5287,100.4574,1.6737,100.6159,100.6159,100.5442,1.6801
0.8760,100.0000,100.5456,100.5456,100.4716,1.6730,100.6338,100.6338,100.5585,1.6796
0.8770,100.0000,100.5638,100.5638,100.4864,1.6723,100.6531,100.6531,100.5736,1.6790
0.8780,100.0000,100.5833,100.5833,100.5019,1.6715,100.6738,100.6738,100.5895,1.6783
0.8790,100.0000,100.6042,100.6042,100.5182,1.6707,100.6958,100.6958,100.6064,1.6776
0.8800,100.0000,100.6264,100.6264,100.5354,1.6698,100.7191,100.7191,100.6242,1.6769
0.8810,100.0000,100.6497,100.6497,100.5536,1.6689,100.7436,100.7436,100.6432,1.6761
0.8820,100.0000,100.6743,100.6743,100.5728,1.6679,100.7693,100.7693,100.6633,1.6753
0.8830,100.0000,100.7001,100.7001,100.5931,1.6669,100.7962,100.7962,100.6845,1.6745
0.8840,100.0000,100.7270,100.7270,100.6145,1.6658,100.8243,100.8243,100.7068,1.6736
0.8850,100.0000,100.7549,100.7549,100.6370,1.6647,100.8534,100.8534,100.7303,1.6726
0.8860,100.0000,100.7839,100.7839,100.6606,1.6635,100.8835,100.8835,100.7549,1.6716
0.8870,100.0000,100.8139,100.8139,100.6853,1.6623,100.9146,100.9146,100.7807,1.6706
0.8880,100.0000,100.8447,100.8447,100.7110,1.6610,100.9465,100.9465,100.8074,1.6695
0.8890,100.0000,100.8764,100.8764,100.7377,1.6597,100.9793,100.9793,100.8353,1.6684
0.8900,100.0000,100.9089,100.9089,100.7655,1.6583,101.0129,101.0129,100.8641,1.6672
0.8910,100.0000,100.9421,100.9421,100.7942,1.6568,101.0472,101.0472,100.8938,1.6660
0.8920,100.0000,100.9759,100.9759,100.8237,1.6553,101.0821,101.0821,100.9245,1.6648
0.8930,100.0000,101.0104,101.0104,100.8542,1.6538,101.1176,101.1176,100.9560,1.6635
0.8940,100.0000,101.0453,101.0453,100.8854,1.6523,101.1536,101.1536,100.9883,1.6622
0.8950,100.0000,101.0807,101.0807,100.9174,1.6506,101.1900,101.1900,101.0214,1.6608
0.8960,100.0000,101.1164,101.1164,100.9501,1.6490,101.2267,101.2267,101.0551,1.6595
0.8970,100.0000,101.1524,101.1524,100.9833,1.6473,101.2637,101.2637,101.0894,1.6581
0.8980,100.0000,101.1887,101.1887,101.0172,1.6456,101.3008,101.3008,101.1243,1.6567
0.8990,100.0000,101.2250,101.2250,101.0515,1.6439,101.3381,101.3381,101.1596,1.6552
0.9000,100.0000,101.2614,101.2614,101.0862,1.6422,101.3754,101.3754,101.1953,1.6538
0.9010,100.0000,101.2978,101.2978,101.1212,1.6404,101.4127,101.4127,101.2313,1.6523
0.9020,100.0000,101.3340,101.3340,101.1565,1.6387,101.4498,101.4498,101.2676,1.6509
0.9030,100.0000,101.3700,101.3700,101.1920,1.6369,101.4867,101.4867,101.3040,1.6494
0.9040,100.0000,101.4058,101.4058,101.2276,1.6351,101.5233,101.5233,101.3406,1.6479
0.9050,100.0000,101.4412,101.4412,101.2633,1.6333,101.5595,101.5595,101.3771,1.6464
0.9060,100.0000,101.4762,101.4762,101.2989,1.6315,101.5952,101.5952,101.4136,1.6450
0.9070,100.0000,101.5107,101.5107,101.3343,1.6297,101.6305,101.6305,101.4499,1.6435
0.9080,100.0000,101.5445,101.5445,101.3696,1.6280,101.6651,101.6651,101.4860,1.6420
0.9090,100.0000,101.5777,101.5777,101.4046,1.6262,101.6990,101.6990,101.5218,1.6406
0.9100,100.0000,101.6102,101.6102,101.4392,1.6245,101.7321,101.7321,101.5573,1.6391
